BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
195705,9,1540,195705,9,1540,,10069870,NEBRASKA,31,1957,May,Tornado,C,131,OTOE,,5/9/57 15:40,CST,5/9/57 15:40,0,0,0,0,25K,0,,0,,,,F2,9.9,120,,,,,0,,,0,,,40.53,-96.3,40.65,-96.18
195705,13,1345,195705,13,1345,,10069871,NEBRASKA,31,1957,May,Tornado,C,145,RED WILLOW,,5/13/57 13:45,CST,5/13/57 13:45,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,40.17,-100.28,,
195705,13,1845,195705,13,1845,,10069872,NEBRASKA,31,1957,May,Tornado,C,153,SARPY,,5/13/57 18:45,CST,5/13/57 18:45,0,0,0,0,2.5K,0,,0,,,,F1,2,33,,,,,0,,,0,,,41.13,-96.03,,
195705,13,1900,195705,13,1900,,10069873,NEBRASKA,31,1957,May,Tornado,C,55,DOUGLAS,,5/13/57 19:00,CST,5/13/57 19:00,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,41.23,-96.02,,
195705,16,1200,195705,16,1200,,10069874,NEBRASKA,31,1957,May,Tornado,C,153,SARPY,,5/16/57 12:00,CST,5/16/57 12:00,0,0,0,0,2.5K,0,,0,,,,F1,0.2,33,,,,,0,,,0,,,41.13,-96.27,,
195705,19,1930,195705,19,1930,,10069875,NEBRASKA,31,1957,May,Tornado,C,157,SCOTTS BLUFF,,5/19/57 19:30,CST,5/19/57 19:30,0,0,0,0,.03K,0,,0,,,,F1,1.7,33,,,,,0,,,0,,,41.8,-103.37,,
195705,10,1535,195705,10,1535,,10039238,MASSACHUSETTS,25,1957,May,Tornado,C,11,FRANKLIN,,5/10/57 15:35,CST,5/10/57 15:35,0,0,0,0,.25K,0,,0,,,,,0.2,17,,,,,0,,,0,,,42.7,-72.6,,
195705,10,1535,195705,10,1535,,10039239,MASSACHUSETTS,25,1957,May,Tornado,C,11,FRANKLIN,,5/10/57 15:35,CST,5/10/57 15:35,0,0,0,0,.25K,0,,0,,,,F1,0.2,17,,,,,0,,,0,,,42.7,-72.6,,
195705,15,1600,195705,15,1600,,10039240,MASSACHUSETTS,25,1957,May,Thunderstorm Wind,C,11,FRANKLIN,,5/15/57 16:00,CST,5/15/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.7,-72.5,,
195701,22,1545,195701,22,1545,,10049850,MISSISSIPPI,28,1957,January,Thunderstorm Wind,C,135,TALLAHATCHIE,,1/22/57 15:45,CST,1/22/57 15:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,34,-90.08,,
195702,1,700,195702,1,700,,10049851,MISSISSIPPI,28,1957,February,Tornado,C,97,MONTGOMERY,,2/1/57 7:00,CST,2/1/57 7:00,0,0,0,0,2.5K,0,,0,,,,F1,0,30,,,,,0,,,0,,,33.43,-89.7,,
195702,1,700,195702,1,700,,10049852,MISSISSIPPI,28,1957,February,Tornado,C,89,MADISON,,2/1/57 7:00,CST,2/1/57 7:00,0,0,0,0,2.5K,0,,0,,,,F2,1,100,,,,,0,,,0,,,32.78,-89.83,,
195703,5,1700,195703,5,1700,,10049853,MISSISSIPPI,28,1957,March,Hail,C,19,CHOCTAW,,3/5/57 17:00,CST,3/5/57 17:00,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,33.2,-89.28,,
195704,3,1915,195704,3,1915,,10049854,MISSISSIPPI,28,1957,April,Tornado,C,151,WASHINGTON,,4/3/57 19:15,CST,4/3/57 19:15,4,0,0,0,250K,0,,0,,,,F1,11.9,33,,,,,0,,,0,,,33.03,-91.03,33.15,-90.88
195704,4,15,195704,4,15,,10049855,MISSISSIPPI,28,1957,April,Tornado,C,159,WINSTON,,4/4/57 0:15,CST,4/4/57 0:15,4,0,0,0,25K,0,,0,,,,F2,40.7,200,,,,,0,,,0,,,33,-88.92,33.35,-88.35
195704,4,100,195704,4,100,,10049856,MISSISSIPPI,28,1957,April,Tornado,C,127,SIMPSON,,4/4/57 1:00,CST,4/4/57 1:00,50,0,0,0,250K,0,,0,,,,F3,7.7,167,,,,,0,,,0,,,31.88,-89.77,31.93,-89.65
195701,21,1956,195701,21,1956,,10060390,MISSOURI,29,1957,January,Thunderstorm Wind,C,101,JOHNSON,,1/21/57 19:56,CST,1/21/57 19:56,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.78,-93.68,,
195701,22,1140,195701,22,1140,,10060391,MISSOURI,29,1957,January,Tornado,C,69,DUNKLIN,,1/22/57 11:40,CST,1/22/57 11:40,1,0,0,0,25K,0,,0,,,,F1,1,100,,,,,0,,,0,,,36.23,-90.05,,
195701,22,645,195701,22,645,,9984214,ARKANSAS,5,1957,January,Tornado,C,71,JOHNSON,,1/22/57 6:45,CST,1/22/57 6:45,0,0,0,0,0K,0,,0,,,,F2,7.4,33,,,,,0,,,0,,,35.55,-93.67,35.57,-93.53
195701,22,900,195701,22,900,,9984215,ARKANSAS,5,1957,January,Tornado,C,59,HOT SPRING,,1/22/57 9:00,CST,1/22/57 9:00,0,0,0,0,25K,0,,0,,,,F2,3.4,880,,,,,0,,,0,,,34.32,-93.17,34.37,-93.17
195701,22,1130,195701,22,1130,,9984216,ARKANSAS,5,1957,January,Tornado,C,93,MISSISSIPPI,,1/22/57 11:30,CST,1/22/57 11:30,0,0,0,0,.25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,35.8,-90.2,,
195701,22,1315,195701,22,1315,,9984217,ARKANSAS,5,1957,January,Tornado,C,3,ASHLEY,,1/22/57 13:15,CST,1/22/57 13:15,0,0,0,0,25K,0,,0,,,,F2,3.8,33,,,,,0,,,0,,,33.13,-92.03,33.17,-91.98
195703,5,1400,195703,5,1400,,9984218,ARKANSAS,5,1957,March,Hail,C,43,DREW,,3/5/57 14:00,CST,3/5/57 14:00,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,33.58,-91.78,,
195704,2,2000,195704,2,2000,,9984219,ARKANSAS,5,1957,April,Hail,C,91,MILLER,,4/2/57 20:00,CST,4/2/57 20:00,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,33.2,-94,,
195704,2,2040,195704,2,2040,,9984220,ARKANSAS,5,1957,April,Hail,C,91,MILLER,,4/2/57 20:40,CST,4/2/57 20:40,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,33.38,-94,,
195704,2,2135,195704,2,2135,,9984221,ARKANSAS,5,1957,April,Hail,C,105,PERRY,,4/2/57 21:35,CST,4/2/57 21:35,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,35,-93.08,,
195704,2,2230,195704,2,2230,,9984222,ARKANSAS,5,1957,April,Hail,C,119,PULASKI,,4/2/57 22:30,CST,4/2/57 22:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,34.78,-92.4,,
195704,2,2330,195704,2,2330,,9984223,ARKANSAS,5,1957,April,Hail,C,131,SEBASTIAN,,4/2/57 23:30,CST,4/2/57 23:30,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,35.28,-94.4,,
195704,3,1205,195704,3,1205,,9984224,ARKANSAS,5,1957,April,Tornado,C,55,GREENE,,4/3/57 12:05,CST,4/3/57 12:05,0,0,0,0,.25K,0,,0,,,,F2,0,33,,,,,0,,,0,,,36.07,-90.42,,
195704,3,1230,195704,3,1230,,9984226,ARKANSAS,5,1957,April,Tornado,C,93,MISSISSIPPI,,4/3/57 12:30,CST,4/3/57 12:30,0,0,0,0,.25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.8,-90.17,,
195704,3,1530,195704,3,1530,,9984227,ARKANSAS,5,1957,April,Thunderstorm Wind,C,79,LINCOLN,,4/3/57 15:30,CST,4/3/57 15:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.88,-91.9,,
195704,4,1730,195704,4,1730,,9984228,ARKANSAS,5,1957,April,Tornado,C,85,LONOKE,,4/4/57 17:30,CST,4/4/57 17:30,0,0,0,0,2.5K,0,,0,,,,F1,0.3,20,,,,,0,,,0,,,34.7,-91.87,,
195704,7,2305,195704,7,2305,,9984229,ARKANSAS,5,1957,April,Tornado,C,127,SCOTT,,4/7/57 23:05,CST,4/7/57 23:05,0,0,0,0,2.5K,0,,0,,,,F2,4.7,300,,,,,0,,,0,,,34.9,-94.1,34.95,-94.05
195704,18,1330,195704,18,1330,,9984230,ARKANSAS,5,1957,April,Hail,C,29,CONWAY,,4/18/57 13:30,CST,4/18/57 13:30,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,35.2,-92.58,,
195705,15,1615,195705,15,1615,,10038936,MARYLAND,24,1957,May,Thunderstorm Wind,C,33,PRINCE GEORGE'S,,5/15/57 16:15,CST,5/15/57 16:15,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,38.78,-76.78,,
195705,26,1400,195705,26,1400,,10038937,MARYLAND,24,1957,May,Hail,C,21,FREDERICK,,5/26/57 14:00,CST,5/26/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.7,-77.28,,
195706,16,1630,195706,16,1630,,10038938,MARYLAND,24,1957,June,Thunderstorm Wind,C,0,,,6/16/57 16:30,CST,6/16/57 16:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.2,-76.68,,
195706,18,1400,195706,18,1400,,10038939,MARYLAND,24,1957,June,Hail,C,41,TALBOT,,6/18/57 14:00,CST,6/18/57 14:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,38.7,-76.18,,
195707,28,1330,195707,28,1330,,10038940,MARYLAND,24,1957,July,Hail,C,17,CHARLES,,7/28/57 13:30,CST,7/28/57 13:30,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,38.38,-76.78,,
195705,21,1530,195705,21,1530,,10061278,MISSOURI,29,1957,May,Tornado,C,223,WAYNE,,5/21/57 15:30,CST,5/21/57 15:30,0,0,0,0,2.5K,0,,0,,,,F1,13,33,,,,,0,,,0,,,37.07,-90.72,37.17,-90.52
195705,21,1545,195705,21,1545,,10061279,MISSOURI,29,1957,May,Tornado,C,179,REYNOLDS,,5/21/57 15:45,CST,5/21/57 15:45,0,0,0,0,.03K,0,,0,,,,F1,0.2,17,,,,,0,,,0,,,37.42,-90.97,,
195705,21,1545,195705,21,1545,,10061280,MISSOURI,29,1957,May,Tornado,C,221,WASHINGTON,,5/21/57 15:45,CST,5/21/57 15:45,1,0,0,0,25M,0,,0,,,,F3,15.5,400,,,,,0,,,0,,,37.77,-90.92,37.85,-90.65
195708,12,350,195708,12,350,,10039259,MASSACHUSETTS,25,1957,August,Hail,C,27,WORCESTER,,8/12/57 3:50,CST,8/12/57 3:50,0,0,0,0,0,0,,1.75,,,,,0,0,,,,,0,,,0,,,42.5,-72,,
195708,25,2245,195708,25,2245,,10039260,MASSACHUSETTS,25,1957,August,Thunderstorm Wind,C,1,BARNSTABLE,,8/25/57 22:45,CST,8/25/57 22:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41.7,-70.08,,
195709,8,2030,195709,8,2030,,10039261,MASSACHUSETTS,25,1957,September,Thunderstorm Wind,C,17,MIDDLESEX,,9/8/57 20:30,CST,9/8/57 20:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.58,-71.68,,
195705,10,1600,195705,10,1600,,10081393,NEW HAMPSHIRE,33,1957,May,Thunderstorm Wind,C,11,HILLSBOROUGH,,5/10/57 16:00,CST,5/10/57 16:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.78,-71.68,,
195704,6,100,195704,6,100,,10079207,NEW JERSEY,34,1957,April,Thunderstorm Wind,C,0,,,4/6/57 1:00,CST,4/6/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.2,-74.78,,
195706,16,1500,195706,16,1500,,10079208,NEW JERSEY,34,1957,June,Thunderstorm Wind,C,13,ESSEX,,6/16/57 15:00,CST,6/16/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,40.78,-74.18,,
195706,16,1500,195706,16,1500,,10079209,NEW JERSEY,34,1957,June,Thunderstorm Wind,C,15,GLOUCESTER,,6/16/57 15:00,CST,6/16/57 15:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.78,-75.08,,
195707,28,1400,195707,28,1400,,10079210,NEW JERSEY,34,1957,July,Thunderstorm Wind,C,15,GLOUCESTER,,7/28/57 14:00,CST,7/28/57 14:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.7,-75,,
195707,31,1410,195707,31,1410,,10079211,NEW JERSEY,34,1957,July,Thunderstorm Wind,C,1,ATLANTIC,,7/31/57 14:10,CST,7/31/57 14:10,0,0,0,0,0,0,,65,,,,,0,0,,,,,0,,,0,,,39.58,-74.78,,
195711,19,1400,195711,19,1400,,10079213,NEW JERSEY,34,1957,November,Tornado,C,41,WARREN,,11/19/57 14:00,CST,11/19/57 14:00,0,0,0,0,250K,0,,0,,,,F1,0.8,150,,,,,0,,,0,,,40.77,-74.97,,
195703,14,2204,195703,14,2204,,10041670,MICHIGAN,26,1957,March,Thunderstorm Wind,C,37,CLINTON,,3/14/57 22:04,CST,3/14/57 22:04,0,0,0,0,0,0,,50,,,,,0,0,,,,,0,,,0,,,43,-84.68,,
195704,25,842,195704,25,842,,10041671,MICHIGAN,26,1957,April,Hail,C,121,MUSKEGON,,4/25/57 8:42,CST,4/25/57 8:42,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,43.2,-86.08,,
195704,25,1015,195704,25,1015,,10041672,MICHIGAN,26,1957,April,Thunderstorm Wind,C,37,CLINTON,,4/25/57 10:15,CST,4/25/57 10:15,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,42.78,-84.58,,
195705,25,1401,195705,25,1401,,9984271,ARKANSAS,5,1957,May,Thunderstorm Wind,C,139,UNION,,5/25/57 14:01,CST,5/25/57 14:01,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.2,-92.78,,
195706,4,1200,195706,4,1200,,9984272,ARKANSAS,5,1957,June,Hail,C,55,GREENE,,6/4/57 12:00,CST,6/4/57 12:00,0,0,0,0,0,0,,2.75,,,,,0,0,,,,,0,,,0,,,36.2,-90.28,,
195706,4,1200,195706,4,1200,,9984273,ARKANSAS,5,1957,June,Thunderstorm Wind,C,55,GREENE,,6/4/57 12:00,CST,6/4/57 12:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.2,-90.28,,
195706,17,1200,195706,17,1200,,9984279,ARKANSAS,5,1957,June,Thunderstorm Wind,C,21,CLAY,,6/17/57 12:00,CST,6/17/57 12:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.28,-90.18,,
195707,1,315,195707,1,315,,9984280,ARKANSAS,5,1957,July,Thunderstorm Wind,C,131,SEBASTIAN,,7/1/57 3:15,CST,7/1/57 3:15,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.2,-94.28,,
195704,29,1515,195704,29,1515,,9982839,ARIZONA,4,1957,April,Tornado,C,1,APACHE,,4/29/57 15:15,CST,4/29/57 15:15,0,0,0,0,0K,0,,0,,,,,2.5,120,,,,,0,,,0,,,36.85,-109.83,,
195705,6,1440,195705,6,1440,,9982840,ARIZONA,4,1957,May,Hail,C,19,PIMA,,5/6/57 14:40,CST,5/6/57 14:40,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,32.2,-110.9,,
195706,29,1800,195706,29,1800,,9982841,ARIZONA,4,1957,June,Thunderstorm Wind,C,19,PIMA,,6/29/57 18:00,CST,6/29/57 18:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.08,-110.9,,
195707,6,2100,195707,6,2100,,9982842,ARIZONA,4,1957,July,Thunderstorm Wind,C,13,MARICOPA,,7/6/57 21:00,CST,7/6/57 21:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33.5,-112,,
195707,16,2000,195707,16,2000,,9982843,ARIZONA,4,1957,July,Thunderstorm Wind,C,21,PINAL,,7/16/57 20:00,CST,7/16/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,33,-111.4,,
195708,4,1900,195708,4,1900,,9982844,ARIZONA,4,1957,August,Tornado,C,13,MARICOPA,,8/4/57 19:00,CST,8/4/57 19:00,0,0,0,0,2.5K,0,,0,,,,F3,12,33,,,,,0,,,0,,,32.85,-113.2,,
195708,16,100,195708,16,100,,9982845,ARIZONA,4,1957,August,Thunderstorm Wind,C,27,YUMA,,8/16/57 1:00,CST,8/16/57 1:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,32.7,-114.6,,
195708,18,1745,195708,18,1745,,9982846,ARIZONA,4,1957,August,Tornado,C,5,COCONINO,,8/18/57 17:45,CST,8/18/57 17:45,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,35.1,-111.5,,
195708,20,1614,195708,20,1614,,9982847,ARIZONA,4,1957,August,Tornado,C,5,COCONINO,,8/20/57 16:14,CST,8/20/57 16:14,0,0,0,0,.03K,0,,0,,,,,0,33,,,,,0,,,0,,,34.78,-112.82,,
195708,29,1530,195708,29,1530,,9982848,ARIZONA,4,1957,August,Tornado,C,13,MARICOPA,,8/29/57 15:30,CST,8/29/57 15:30,0,0,0,0,25K,0,,0,,,,F0,0.1,880,,,,,0,,,0,,,32.87,-113.2,,
195705,22,700,195705,22,700,,10096529,OKLAHOMA,40,1957,May,Tornado,C,75,KIOWA,,5/22/57 7:00,CST,5/22/57 7:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.7,-99.07,,
195705,22,800,195705,22,800,,10096530,OKLAHOMA,40,1957,May,Tornado,C,103,NOBLE,,5/22/57 8:00,CST,5/22/57 8:00,0,0,0,0,2.5K,0,,0,,,,F1,0,100,,,,,0,,,0,,,36.28,-97.3,,
195705,22,800,195705,22,800,,10096531,OKLAHOMA,40,1957,May,Tornado,C,109,OKLAHOMA,,5/22/57 8:00,CST,5/22/57 8:00,0,0,0,0,25K,0,,0,,,,F2,2,50,,,,,0,,,0,,,35.65,-97.22,,
195705,22,858,195705,22,858,,10096532,OKLAHOMA,40,1957,May,Tornado,C,117,PAWNEE,,5/22/57 8:58,CST,5/22/57 8:58,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,36.2,-96.7,,
195705,22,1030,195705,22,1030,,10096533,OKLAHOMA,40,1957,May,Tornado,C,17,CANADIAN,,5/22/57 10:30,CST,5/22/57 10:30,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,35.45,-97.7,,
195705,22,1036,195705,22,1036,,10096534,OKLAHOMA,40,1957,May,Hail,C,99,MURRAY,,5/22/57 10:36,CST,5/22/57 10:36,0,0,0,0,0,0,,1,,,,,0,0,,,,,0,,,0,,,34.58,-97,,
195705,22,1100,195705,22,1100,,10096535,OKLAHOMA,40,1957,May,Tornado,C,81,LINCOLN,,5/22/57 11:00,CST,5/22/57 11:00,0,0,0,0,0K,0,,0,,,,F1,0,33,,,,,0,,,0,,,35.88,-97,,
195705,22,1716,195705,22,1716,,10096536,OKLAHOMA,40,1957,May,Hail,C,133,SEMINOLE,,5/22/57 17:16,CST,5/22/57 17:16,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,35.2,-96.58,,
195705,22,1820,195705,22,1820,,10096537,OKLAHOMA,40,1957,May,Hail,C,69,JOHNSTON,,5/22/57 18:20,CST,5/22/57 18:20,0,0,0,0,0,0,,1.25,,,,,0,0,,,,,0,,,0,,,34.2,-96.78,,
195705,22,1830,195705,22,1830,,10096538,OKLAHOMA,40,1957,May,Hail,C,99,MURRAY,,5/22/57 18:30,CST,5/22/57 18:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,34.58,-97.08,,
195706,14,115,195706,14,115,,10027805,KANSAS,20,1957,June,Thunderstorm Wind,C,61,GEARY,,6/14/57 1:15,CST,6/14/57 1:15,0,0,0,0,0,0,,64,,,,,0,0,,,,,0,,,0,,,39,-96.78,,
195706,14,200,195706,14,200,,10027806,KANSAS,20,1957,June,Thunderstorm Wind,C,149,POTTAWATOMIE,,6/14/57 2:00,CST,6/14/57 2:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.28,-96.28,,
195706,14,200,195706,14,200,,10027807,KANSAS,20,1957,June,Thunderstorm Wind,C,45,DOUGLAS,,6/14/57 2:00,CST,6/14/57 2:00,0,0,0,0,0,0,,70,,,,,0,0,,,,,0,,,0,,,39,-95.28,,
195706,14,218,195706,14,218,,10027808,KANSAS,20,1957,June,Thunderstorm Wind,C,17,CHASE,,6/14/57 2:18,CST,6/14/57 2:18,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,38.28,-96.58,,
195706,14,245,195706,14,245,,10027809,KANSAS,20,1957,June,Thunderstorm Wind,C,13,BROWN,,6/14/57 2:45,CST,6/14/57 2:45,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,39.7,-95.5,,
195706,23,1330,195706,23,1330,,10123827,TENNESSEE,47,1957,June,Thunderstorm Wind,C,9,BLOUNT,,6/23/57 13:30,CST,6/23/57 13:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.78,-84,,
195706,27,1830,195706,27,1830,,10123828,TENNESSEE,47,1957,June,Tornado,C,45,DYER,,6/27/57 18:30,CST,6/27/57 18:30,0,0,0,0,25K,0,,0,,,,F1,2,13,,,,,0,,,0,,,36.02,-89.52,,
195706,29,1830,195706,29,1830,,10123829,TENNESSEE,47,1957,June,Thunderstorm Wind,C,131,OBION,,6/29/57 18:30,CST,6/29/57 18:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.2,-89.4,,
195706,29,1900,195706,29,1900,,10123830,TENNESSEE,47,1957,June,Thunderstorm Wind,C,131,OBION,,6/29/57 19:00,CST,6/29/57 19:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36.2,-89.18,,
195706,29,2000,195706,29,2000,,10123831,TENNESSEE,47,1957,June,Thunderstorm Wind,C,45,DYER,,6/29/57 20:00,CST,6/29/57 20:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36,-89.4,,
195706,29,2200,195706,29,2200,,10123832,TENNESSEE,47,1957,June,Thunderstorm Wind,C,53,GIBSON,,6/29/57 22:00,CST,6/29/57 22:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,36,-89,,
195707,4,2230,195707,4,2230,,10123833,TENNESSEE,47,1957,July,Tornado,C,183,WEAKLEY,,7/4/57 22:30,CST,7/4/57 22:30,0,0,0,0,25K,0,,0,,,,F2,2,200,,,,,0,,,0,,,36.32,-88.85,,
195707,4,2245,195707,4,2245,,10123834,TENNESSEE,47,1957,July,Tornado,C,183,WEAKLEY,,7/4/57 22:45,CST,7/4/57 22:45,0,0,0,0,25K,0,,0,,,,F2,2,200,,,,,0,,,0,,,36.33,-88.85,,
195707,17,1430,195707,17,1430,,10123835,TENNESSEE,47,1957,July,Thunderstorm Wind,C,9,BLOUNT,,7/17/57 14:30,CST,7/17/57 14:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.78,-84,,
195707,17,2130,195707,17,2130,,10123836,TENNESSEE,47,1957,July,Thunderstorm Wind,C,55,GILES,,7/17/57 21:30,CST,7/17/57 21:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,35.2,-87,,
195708,1,1432,195708,1,1432,,10123837,TENNESSEE,47,1957,August,Hail,C,9,BLOUNT,,8/1/57 14:32,CST,8/1/57 14:32,0,0,0,0,0,0,,0.75,,,,,0,0,,,,,0,,,0,,,35.78,-84,,
195709,10,1500,195709,10,1500,,10123838,TENNESSEE,47,1957,September,Hail,C,91,JOHNSON,,9/10/57 15:00,CST,9/10/57 15:00,0,0,0,0,0,0,,2,,,,,0,0,,,,,0,,,0,,,36.38,-81.9,,
195707,29,1800,195707,29,1800,,10019235,IOWA,19,1957,July,Thunderstorm Wind,C,101,JEFFERSON,,7/29/57 18:00,CST,7/29/57 18:00,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,41,-91.9,,
195707,31,1730,195707,31,1730,,10019236,IOWA,19,1957,July,Thunderstorm Wind,C,61,DUBUQUE,,7/31/57 17:30,CST,7/31/57 17:30,0,0,0,0,0,0,,0,,,,,0,0,,,,,0,,,0,,,42.38,-90.68,,
195707,31,1910,195707,31,1910,,10019237,IOWA,19,1957,July,Thunderstorm Wind,C,13,BLACK HAWK,,7/31/57 19:10,CST,7/31/57 19:10,0,0,0,0,0,0,,60,,,,,0,0,,,,,0,,,0,,,42.5,-92.4,,
195705,24,1040,195705,24,1040,,10096543,OKLAHOMA,40,1957,May,Tornado,C,13,BRYAN,,5/24/57 10:40,CST,5/24/57 10:40,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,34.07,-96.5,,
195705,24,1630,195705,24,1630,,10096544,OKLAHOMA,40,1957,May,Tornado,C,141,TILLMAN,,5/24/57 16:30,CST,5/24/57 16:30,0,0,0,0,25K,0,,0,,,,F1,9.7,33,,,,,0,,,0,,,34.2,-99.07,34.33,-99.02
195705,24,1730,195705,24,1730,,10096545,OKLAHOMA,40,1957,May,Tornado,C,33,COTTON,,5/24/57 17:30,CST,5/24/57 17:30,5,0,4,0,250K,0,,0,,,,F4,13,880,,,,,0,,,0,,,34.27,-98.5,34.45,-98.45
195705,24,1750,195705,24,1750,,10096546,OKLAHOMA,40,1957,May,Tornado,C,31,COMANCHE,,5/24/57 17:50,CST,5/24/57 17:50,0,0,0,0,250K,0,,0,,,,F4,8.6,880,,,,,0,,,0,,,34.45,-98.45,34.57,-98.4
195705,24,1800,195705,24,1800,,10096547,OKLAHOMA,40,1957,May,Tornado,C,49,GARVIN,,5/24/57 18:00,CST,5/24/57 18:00,0,0,0,0,250K,0,,0,,,,F2,10,440,,,,,0,,,0,,,34.62,-97.18,34.75,-97.12
195705,24,1830,195705,24,1830,,10096548,OKLAHOMA,40,1957,May,Tornado,C,125,POTTAWATOMIE,,5/24/57 18:30,CST,5/24/57 18:30,0,0,0,0,250K,0,,0,,,,F2,20.8,440,,,,,0,,,0,,,34.93,-97.05,35.23,-97.08
195705,24,1830,195705,24,1830,,10096549,OKLAHOMA,40,1957,May,Hail,C,31,COMANCHE,,5/24/57 18:30,CST,5/24/57 18:30,0,0,0,0,0,0,,1.5,,,,,0,0,,,,,0,,,0,,,34.58,-98.4,,
